경상남도 김해시  삼계동,1428-1,2020,1,3,2005,16800,경상남도,김해시,삼계동,48250,동원로얄듀크,6,79.0658,2020-01-03T00:00:00,35.2691417666929,128.866442344515
경상남도 김해시  삼문동,61-1,2020,1,7,2004,22900,경상남도,김해시,삼문동,48250,젤미마을3단지대동피렌체앙코르,3,104.6808,2020-01-07T00:00:00,35.1966659541253,128.799541294891
경상남도 김해시  외동,705-1,2020,1,1,1989,9200,경상남도,김해시,외동,48250,동성,2,59.97,2020-01-01T00:00:00,35.235433480016,128.851749880591
경상남도 거제시  아주동,370-1,2020,1,14,2001,7800,경상남도,거제시,아주동,48310,미진참사랑,9,59.9673,2020-01-14T00:00:00,34.8641505597201,128.694094018013
경상남도 거제시  아주동,370-1,2020,1,13,2001,7950,경상남도,거제시,아주동,48310,미진참사랑,11,59.9673,2020-01-13T00:00:00,34.8641505597201,128.694094018013
경상남도 진주시  신안동,454-2,2020,1,21,1994,17500,경상남도,진주시,신안동,48170,평거현대2,2,84.832,2020-01-21T00:00:00,35.1805978475569,128.066684318125
경상남도 진주시  신안동,454-2,2020,1,20,1994,12600,경상남도,진주시,신안동,48170,평거현대2,3,59.92,2020-01-20T00:00:00,35.1805978475569,128.066684318125
경상남도 창원시 마산회원구 내서읍 삼계리,7,2020,1,7,1998,9700,경상남도,창원시 마산회원구,내서읍 삼계리,48127,THE-푸른,7,59.99,2020-01-07T00:00:00,35.2354506750205,128.502907647371
경상남도 창원시 마산회원구 내서읍 삼계리,7,2020,1,14,1998,10000,경상남도,창원시 마산회원구,내서읍 삼계리,48127,THE-푸른,6,59.99,2020-01-14T00:00:00,35.2354506750205,128.502907647371
경상남도 창원시 마산회원구 내서읍 삼계리,7,2020,1,16,1998,10350,경상남도,창원시 마산회원구,내서읍 삼계리,48127,THE-푸른,10,59.99,2020-01-16T00:00:00,35.2354506750205,128.502907647371
경상남도 창원시 마산회원구 내서읍 삼계리,7,2020,1,13,1998,10000,경상남도,창원시 마산회원구,내서읍 삼계리,48127,THE-푸른,14,59.99,2020-01-13T00:00:00,35.2354506750205,128.502907647371
경상남도 창원시 진해구  장천동,119-12,2020,1,7,2007,23700,경상남도,창원시 진해구,장천동,48129,진해장천대동다숲,10,84.9546,2020-01-07T00:00:00,35.1284344829311,128.706377241739
경상남도 창원시 진해구  장천동,119-12,2020,1,15,2007,18800,경상남도,창원시 진해구,장천동,48129,진해장천대동다숲,15,59.9779,2020-01-15T00:00:00,35.1284344829311,128.706377241739
경상남도 사천시  용강동,800-1,2020,1,6,1994,7000,경상남도,사천시,용강동,48240,삼보신우타운,12,59.9,2020-01-06T00:00:00,34.9434245262962,128.086311187381
경상남도 양산시  덕계동,1589,2020,1,31,2019,20300,경상남도,양산시,덕계동,48330,양산두산위브,24,59.9927,2020-01-31T00:00:00,35.3734476111092,129.162051487817
경상남도 양산시  덕계동,1589,2020,1,28,2019,23000,경상남도,양산시,덕계동,48330,양산두산위브,17,76.9832,2020-01-28T00:00:00,35.3734476111092,129.162051487817
경상남도 진주시  가좌동,573-1,2020,1,29,2005,20900,경상남도,진주시,가좌동,48170,주공그린빌,14,84.9,2020-01-29T00:00:00,35.1488430953024,128.102173800643
경상남도 진주시  가좌동,573-1,2020,1,11,2005,13900,경상남도,진주시,가좌동,48170,주공그린빌,4,51.74,2020-01-11T00:00:00,35.1488430953024,128.102173800643
경상남도 진주시  가좌동,573-1,2020,1,11,2005,21000,경상남도,진주시,가좌동,48170,주공그린빌,5,84.9,2020-01-11T00:00:00,35.1488430953024,128.102173800643
경상남도 진주시  가좌동,573-1,2020,1,7,2005,16000,경상남도,진주시,가좌동,48170,주공그린빌,9,59.27,2020-01-07T00:00:00,35.1488430953024,128.102173800643
경상남도 진주시  가좌동,573-1,2020,1,17,2005,14500,경상남도,진주시,가좌동,48170,주공그린빌,9,59.27,2020-01-17T00:00:00,35.1488430953024,128.102173800643
경상남도 진주시  가좌동,573-1,2020,1,15,2005,14500,경상남도,진주시,가좌동,48170,주공그린빌,6,59.27,2020-01-15T00:00:00,35.1488430953024,128.102173800643
경상남도 진주시  가좌동,573-1,2020,1,14,2005,20300,경상남도,진주시,가좌동,48170,주공그린빌,13,84.9,2020-01-14T00:00:00,35.1488430953024,128.102173800643
경상남도 진주시  가좌동,573-1,2020,1,28,2005,19500,경상남도,진주시,가좌동,48170,주공그린빌,4,84.9,2020-01-28T00:00:00,35.1488430953024,128.102173800643
경상남도 진주시  가좌동,573-1,2020,1,28,2005,16000,경상남도,진주시,가좌동,48170,주공그린빌,19,59.27,2020-01-28T00:00:00,35.1488430953024,128.102173800643
경상남도 진주시  가좌동,573-1,2020,1,28,2005,15500,경상남도,진주시,가좌동,48170,주공그린빌,11,51.74,2020-01-28T00:00:00,35.1488430953024,128.102173800643
경상남도 진주시  가좌동,573-1,2020,1,2,2005,11400,경상남도,진주시,가좌동,48170,주공그린빌,1,51.74,2020-01-02T00:00:00,35.1488430953024,128.102173800643
